id	data_format	cases	access	file_name	submitter_id	data_category	type	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id
37acce58-d7dd-4410-8c4d-f055dbe810b4	TXT	TCGA-BH-A0DI-01A-21R-A12O-13	open	0d9fd6cd-7cf3-4cf8-a855-8ed41347b949.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_872_MirnaExpression5c70fe80-82e0-4a69-b626-29c10770b16e_isoform_profiling	Transcriptome Profiling	mirna_expression	383516	2018-03-20T02:52:59.570021-05:00	7c84497348f88a7041ab5fadfe49de4a	2018-09-06T13:49:20.245333-05:00	37acce58-d7dd-4410-8c4d-f055dbe810b4	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	5fc98d41-49ee-40b5-bc04-3679c98610b6	released	mirna_swap_dr11_872_MirnaExpressionWorkflowf8b7bfd0-673f-43d8-b7eb-2e562ba00119_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A0DI	TCGA-BH-A0DI-01A
15f9abdf-61d8-4b87-9885-d10fa123dd06	TXT	TCGA-4H-AAAK-01A-12R-A41G-13	open	5d97e2ed-7cc0-4554-8d68-484739018878.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_5_MirnaExpression7511da8c-f9bd-4caf-b349-8d30c9b37a62_isoform_profiling	Transcriptome Profiling	mirna_expression	312863	2018-03-20T00:51:33.901529-05:00	cb4d97cbb1dd26ba35ca3df22d88d504	2018-09-06T13:49:20.245333-05:00	15f9abdf-61d8-4b87-9885-d10fa123dd06	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	6c430635-b618-4638-b979-abc623f4498e	released	mirna_swap_dr11_5_MirnaExpressionWorkflowb8b869ba-459b-469f-a226-604ed966ad41_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-4H-AAAK	TCGA-4H-AAAK-01A
dc459048-1b84-4b42-945f-cefda93b3bf8	TXT	TCGA-A2-A0YF-01A-21R-A108-13	open	3be01c96-9c17-4285-9ac2-5b9bb0b7a718.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_691_MirnaExpressionf9cb7382-1c1b-4e83-b35d-d19209b31fd3_isoform_profiling	Transcriptome Profiling	mirna_expression	287985	2018-03-20T01:59:05.146608-05:00	e3de7f24dfddc5d1b3719da4583d59e7	2018-09-06T13:49:20.245333-05:00	dc459048-1b84-4b42-945f-cefda93b3bf8	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	f64e7abb-27a2-4db4-b86f-aa415af57ac4	released	mirna_swap_dr11_691_MirnaExpressionWorkflowe1a122f4-ab49-414b-80e0-2d8244ecc525_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-A2-A0YF	TCGA-A2-A0YF-01A
ee2dc27a-0b3f-4e76-83ed-a12d09aac121	TXT	TCGA-B6-A3ZX-01A-11R-A23A-13	open	5fc57952-099d-41e3-a363-36abba1625b3.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_628_MirnaExpressionba65c172-36f6-473f-bc09-67aecdcbb8d3_isoform_profiling	Transcriptome Profiling	mirna_expression	398693	2018-03-20T01:48:47.910656-05:00	feef51ad3b3f4424d54165b98c8c5ec8	2018-09-06T13:49:20.245333-05:00	ee2dc27a-0b3f-4e76-83ed-a12d09aac121	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	9079447e-6e26-4d74-ac95-421d77f33a68	released	mirna_swap_dr11_628_MirnaExpressionWorkflow95236172-003a-4d8d-83f2-a74e01d7365d_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-B6-A3ZX	TCGA-B6-A3ZX-01A
704d4ac9-911f-4b50-9410-15ae9a238110	TXT	TCGA-A2-A0SU-01A-11R-A085-13	open	3a8b18e4-9152-4500-b37f-8d6dda5b55a0.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_705_MirnaExpressionc52ac0bb-f56d-4e36-ac40-5866e0c6bb50_isoform_profiling	Transcriptome Profiling	mirna_expression	379566	2018-03-20T02:10:52.277754-05:00	ef8ba2952a343db325c3210caee15c8e	2018-09-06T13:49:20.245333-05:00	704d4ac9-911f-4b50-9410-15ae9a238110	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	93589461-4859-4152-813c-1b3b544d23c2	released	mirna_swap_dr11_705_MirnaExpressionWorkflowe8a2c37c-39bf-444a-8a6b-4d7cabdbbbe4_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-A2-A0SU	TCGA-A2-A0SU-01A
440ed70a-1d0b-4f00-bec2-ef507c34d660	TXT	TCGA-3C-AALK-01A-11R-A41G-13	open	733ed3fd-87da-45ba-b95d-d539c784c702.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_4_MirnaExpression57e70e32-91c6-4a25-8690-2f843da190d1_isoform_profiling	Transcriptome Profiling	mirna_expression	336429	2018-03-20T00:51:33.901529-05:00	f08eea3517af50fae2381e348da1e7f1	2018-09-06T13:49:20.245333-05:00	440ed70a-1d0b-4f00-bec2-ef507c34d660	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	973fac44-d5a6-4a2d-ab0d-5c99e12a3558	released	mirna_swap_dr11_4_MirnaExpressionWorkflow859d32ed-f4e5-4e29-967a-fdf8995243c2_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-3C-AALK	TCGA-3C-AALK-01A
cd746011-8fd7-473d-84e7-f39ec60b6717	TXT	TCGA-BH-A0AU-11A-11R-A12O-13	open	10ab1524-da3b-4b37-8884-5db813817208.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_1119_MirnaExpression85efd05c-8a62-4699-84f1-eaceea028ffc_isoform_profiling	Transcriptome Profiling	mirna_expression	283288	2018-03-20T04:29:54.833825-05:00	ba4d3581295dac4d6d03f1014a3f5940	2018-09-06T13:49:20.245333-05:00	cd746011-8fd7-473d-84e7-f39ec60b6717	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	bb7d35e7-4baa-4c49-a539-c204486f2cbb	released	mirna_swap_dr11_1119_MirnaExpressionWorkflowd79dda61-b084-4967-bbe8-abb7b83bc784_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A0AU	TCGA-BH-A0AU-11A
3f94d588-e8b9-413f-9617-f6fd22138241	TXT	TCGA-BH-A5IZ-01A-11R-A27U-13	open	85cec361-295f-4d99-886a-2c4e576a9be4.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_183_MirnaExpression9a5ac824-c7ae-449e-94a7-2af48692b332_isoform_profiling	Transcriptome Profiling	mirna_expression	281044	2018-03-20T00:55:19.269833-05:00	cd5357d3ed2190ddedaa1ffaab735bc8	2018-09-06T13:49:20.245333-05:00	3f94d588-e8b9-413f-9617-f6fd22138241	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	20fc49dd-98c1-4d48-8dbe-ae1b83f62153	released	mirna_swap_dr11_183_MirnaExpressionWorkflowea51a98d-2f54-447a-93ba-e18c890c6292_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A5IZ	TCGA-BH-A5IZ-01A
9357c322-53ca-421f-80ba-a06b08cac58f	TXT	TCGA-AC-A3HN-01A-11R-A214-13	open	fa0ef08c-c0b9-4fff-83d3-81bddca9e86e.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_595_MirnaExpression28f0f792-0dee-4cdc-a28b-8727f3f4c40f_isoform_profiling	Transcriptome Profiling	mirna_expression	365582	2018-03-20T01:39:31.442807-05:00	f35cf552ffb3bca1445d44960ad73c21	2018-09-06T13:49:20.245333-05:00	9357c322-53ca-421f-80ba-a06b08cac58f	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	5ca28a9c-9170-4fb4-bb59-e46c9d6d185e	released	mirna_swap_dr11_595_MirnaExpressionWorkflowf6820830-db72-4a6d-8490-2b7a60a7691e_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AC-A3HN	TCGA-AC-A3HN-01A
7b4283cb-bfe4-44c2-939a-584fdc3b67ef	TXT	TCGA-OL-A97C-01A-32R-A41G-13	open	bce1eee9-5708-47e1-90e8-ef38ad5486a8.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_32_MirnaExpression00b0254d-1e0a-40df-9dca-7e0ded5af83d_isoform_profiling	Transcriptome Profiling	mirna_expression	424332	2018-03-20T00:51:33.901529-05:00	17950eaf147b7a3681031481e1bc715b	2018-09-06T13:49:20.245333-05:00	7b4283cb-bfe4-44c2-939a-584fdc3b67ef	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0381e521-b771-44dc-9a7d-0593002af363	released	mirna_swap_dr11_32_MirnaExpressionWorkflowbd9ffdb8-2e8f-4019-8dca-cd5c2fe8f50e_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-OL-A97C	TCGA-OL-A97C-01A
51150402-a1d2-4057-a3da-5d49272eb18e	TXT	TCGA-AR-A24Q-01A-12R-A168-13	open	243baf00-ca39-4c60-a110-96a47c1c08a4.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_233_MirnaExpressionbf061dad-e405-49ad-b46d-a6cdf93a9017_isoform_profiling	Transcriptome Profiling	mirna_expression	353847	2018-03-20T00:57:46.797723-05:00	c1d98efdbbd9719ca8df4bc6a87147dc	2018-09-06T13:49:20.245333-05:00	51150402-a1d2-4057-a3da-5d49272eb18e	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	37c1b36f-06fe-4c2c-8683-725a1c03084a	released	mirna_swap_dr11_233_MirnaExpressionWorkflow8f7dab8e-fd9f-4060-8035-cd7c5b6a3f0c_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AR-A24Q	TCGA-AR-A24Q-01A
aaca4795-e8c4-4091-9e38-a769e0cd9907	TXT	TCGA-BH-A1EN-11A-23R-A13P-13	open	4d70b2a9-7ca6-4784-9e9b-15562a679821.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_206_MirnaExpression7eedcee5-26f1-4329-8c7d-40daad3b7dab_isoform_profiling	Transcriptome Profiling	mirna_expression	275571	2018-03-20T00:57:46.797723-05:00	884a2e1e0ab6a9858bd7b96a68c2cbe0	2018-09-06T13:49:20.245333-05:00	aaca4795-e8c4-4091-9e38-a769e0cd9907	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	fadb0229-908c-4180-a1f5-83915ff79a22	released	mirna_swap_dr11_206_MirnaExpressionWorkflowcad20f57-fbe0-45ef-9442-23caddff8eaa_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A1EN	TCGA-BH-A1EN-11A
74f61495-11ab-48b1-bc4d-30cbed1ce42e	TXT	TCGA-E9-A22H-01A-11R-A156-13	open	483c6109-d3ad-4a58-87c9-c38bca24ede2.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_426_MirnaExpressionad6731c3-e1c6-4e39-b4ff-6e18c8a02002_isoform_profiling	Transcriptome Profiling	mirna_expression	533423	2018-03-20T01:15:53.593653-05:00	f1a32ea281dc9f954ef5072e072767da	2018-09-06T13:49:20.245333-05:00	74f61495-11ab-48b1-bc4d-30cbed1ce42e	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	f71c1bd7-093f-4947-be8a-104c7d52ad33	released	mirna_swap_dr11_426_MirnaExpressionWorkflowa7f1892c-c91e-4f51-b698-f69a0e58de7f_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E9-A22H	TCGA-E9-A22H-01A
a940bd6f-82d9-4372-a015-250f7e11c480	TXT	TCGA-BH-A1EN-01A-11R-A13P-13	open	6c49c8cc-231e-41f7-80db-d8363b53e3b2.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_810_MirnaExpressiond7346f45-6af4-492a-bf1f-401596f8faaf_isoform_profiling	Transcriptome Profiling	mirna_expression	315670	2018-03-20T02:37:34.863125-05:00	999bae1a9b7af3a6f33139c18bb99c48	2018-09-06T13:49:20.245333-05:00	a940bd6f-82d9-4372-a015-250f7e11c480	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	8d7b093a-42b8-4086-890b-236c0616532c	released	mirna_swap_dr11_810_MirnaExpressionWorkflowb2be1587-7d79-4a51-a9e8-6f74b8b12b4c_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A1EN	TCGA-BH-A1EN-01A
38fe8841-5b51-4b07-bbed-076e3e8d3e1a	TXT	TCGA-E9-A1N8-01A-11R-A143-13	open	9ffecd7e-a0f0-468d-a6d0-c1082fc32b40.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_262_MirnaExpressionf3b45a58-d3b4-4ff0-af65-fe1e0f099837_isoform_profiling	Transcriptome Profiling	mirna_expression	436895	2018-03-20T01:00:59.759432-05:00	cbbfdc7ba82b940e469454dce16e0473	2018-09-06T13:49:20.245333-05:00	38fe8841-5b51-4b07-bbed-076e3e8d3e1a	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	38dbf654-9ceb-4980-b9e5-02e74920528e	released	mirna_swap_dr11_262_MirnaExpressionWorkflow5f6bc63d-d4ff-47e6-95a8-1de882bc4497_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E9-A1N8	TCGA-E9-A1N8-01A
48ee0167-8bf2-4122-abef-b50013a77413	TXT	TCGA-E2-A1IN-01A-11R-A13P-13	open	20619940-a6af-4b5d-ad44-b04fbfe1099d.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_1169_MirnaExpression4e67f443-6f8a-473d-ab21-56c8310f1f3b_isoform_profiling	Transcriptome Profiling	mirna_expression	365662	2018-03-20T04:53:45.847187-05:00	847cacd6d29025b648419bf1547e2392	2018-09-06T13:49:20.245333-05:00	48ee0167-8bf2-4122-abef-b50013a77413	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0babea96-4c97-4779-ba4b-0071e1d3fe2b	released	mirna_swap_dr11_1169_MirnaExpressionWorkflow3e23e155-828e-4f57-a26f-9cbfa1527f86_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E2-A1IN	TCGA-E2-A1IN-01A
c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793	TXT	TCGA-A1-A0SM-01A-11R-A085-13	open	0edbf71a-a6d9-4900-a656-865b29802f76.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_655_MirnaExpression394a0a83-1bd0-4c89-8e46-7cd6b797ba39_isoform_profiling	Transcriptome Profiling	mirna_expression	303482	2018-03-20T01:59:05.146608-05:00	9624a2f9677c0da54db030ac45445643	2018-09-06T13:49:20.245333-05:00	c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	c79deb6d-1f40-4f17-accf-e42102197c08	released	mirna_swap_dr11_655_MirnaExpressionWorkflow1c917148-c9fe-48b3-869f-a6551d4c780f_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-A1-A0SM	TCGA-A1-A0SM-01A
07f7f316-ecc4-4d68-8e33-5a21c0bce307	TXT	TCGA-AR-A24P-01A-11R-A168-13	open	c520163c-e7d0-4f49-bfdf-0eae09169975.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_457_MirnaExpression5f39187c-65c5-4b16-8175-1c985db1b81b_isoform_profiling	Transcriptome Profiling	mirna_expression	306032	2018-03-20T01:22:37.953365-05:00	6f019cb60ed3c80af363f65c797c5b08	2018-09-06T13:49:20.245333-05:00	07f7f316-ecc4-4d68-8e33-5a21c0bce307	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	777b849d-c05b-4caa-9a3e-dc82cd7c50e3	released	mirna_swap_dr11_457_MirnaExpressionWorkflow2ddc9677-9e35-4341-8680-b481c342231d_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AR-A24P	TCGA-AR-A24P-01A
485f30ed-85f1-4402-ad3e-8e1ff3a75a36	TXT	TCGA-BH-A1EV-11A-24R-A136-13	open	8b48a6e0-fd5b-4f3c-9e28-8de58b81c326.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_978_MirnaExpression351c734a-2a36-4a6d-87fa-992a0266647f_isoform_profiling	Transcriptome Profiling	mirna_expression	340032	2018-03-20T03:27:29.716807-05:00	b8fcce9506563194e6161475c6aed116	2018-09-06T13:49:20.245333-05:00	485f30ed-85f1-4402-ad3e-8e1ff3a75a36	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	2ecb75c7-bc0d-43da-bcbc-7cce07806dce	released	mirna_swap_dr11_978_MirnaExpressionWorkflow43f970dd-2a98-4213-9883-4fa5a79f1ef6_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A1EV	TCGA-BH-A1EV-11A
d7438c8a-6e39-4139-92e7-2aa05bae5d40	TXT	TCGA-AO-A03N-01B-11R-A10I-13	open	f859815a-889e-434b-9bf7-3614a59c57bd.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_1054_MirnaExpressionde5450ff-f778-4da0-a3c8-bc55c7a6bd1f_isoform_profiling	Transcriptome Profiling	mirna_expression	322629	2018-03-20T04:07:52.961255-05:00	4ca0509a219f73cec22efd408e968622	2018-09-06T13:49:20.245333-05:00	d7438c8a-6e39-4139-92e7-2aa05bae5d40	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	937234ba-f183-4814-ae86-255074b686a9	released	mirna_swap_dr11_1054_MirnaExpressionWorkflow1c585eaf-abb1-4d51-a6c0-2182a312cbaf_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AO-A03N	TCGA-AO-A03N-01B
3a587350-9c2f-43ea-a607-1eec5356f34b	TXT	TCGA-BH-A1EO-11A-31R-A136-13	open	cbc60548-1428-4a17-a767-0f040cd24780.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_972_MirnaExpression8fd2d4a1-a129-4f5f-ad4a-a71ae6ac2061_isoform_profiling	Transcriptome Profiling	mirna_expression	387657	2018-03-20T03:27:29.716807-05:00	3b87c5da69b966f52c76286ec2418f70	2018-09-06T13:49:20.245333-05:00	3a587350-9c2f-43ea-a607-1eec5356f34b	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	810084d0-3c45-4fa7-8d71-0b6031d58677	released	mirna_swap_dr11_972_MirnaExpressionWorkflowdca43bc7-4496-416a-9a54-2ca8a81d1fb7_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A1EO	TCGA-BH-A1EO-11A
af1bb8e0-9d0f-4e54-9ca4-9b311129a412	TXT	TCGA-E2-A15K-11A-13R-A12O-13	open	0bd26e15-fea9-4154-aa92-f0d45af44c3e.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_289_MirnaExpressiona5bdd58d-4494-481f-b562-c6c3722ed5a5_isoform_profiling	Transcriptome Profiling	mirna_expression	264363	2018-03-20T01:00:59.759432-05:00	c5413bac7c71a66ae26dc851472fad80	2018-09-06T13:49:20.245333-05:00	af1bb8e0-9d0f-4e54-9ca4-9b311129a412	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	e724ca51-e6ab-4dd9-9b48-cecc802a5712	released	mirna_swap_dr11_289_MirnaExpressionWorkflow7eea3993-37d7-47a8-8777-434b3b0f7337_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-E2-A15K	TCGA-E2-A15K-11A
7755230e-eb21-4b77-b6f8-10927d160165	TXT	TCGA-OL-A5D6-01A-21R-A27U-13	open	0ef48df7-3daf-4cd3-8114-9ec2dc3342f7.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_195_MirnaExpression7bbdfadc-f628-40d0-9905-79055564daf1_isoform_profiling	Transcriptome Profiling	mirna_expression	257382	2018-03-20T00:55:19.269833-05:00	ea24d593dd73c4f878e653c9a7810561	2018-09-06T13:49:20.245333-05:00	7755230e-eb21-4b77-b6f8-10927d160165	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	db7421c5-580c-4d7c-bce4-0e6bc365089d	released	mirna_swap_dr11_195_MirnaExpressionWorkflow3b6d8629-372c-4d59-bf60-1d50f26ffefd_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-OL-A5D6	TCGA-OL-A5D6-01A
a3160996-a520-4c3f-9424-e5fb979ce413	TXT	TCGA-BH-A201-01A-11R-A14L-13	open	0ba140b1-a028-46ee-8d80-ec4795274fe8.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_344_MirnaExpression255306a1-7b5b-4bf9-96d2-e4f5062c81d3_isoform_profiling	Transcriptome Profiling	mirna_expression	529327	2018-03-20T01:05:06.069795-05:00	1767a287303d4a6f42138e912bfd8902	2018-09-06T13:49:20.245333-05:00	a3160996-a520-4c3f-9424-e5fb979ce413	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0819cd51-d661-4464-a792-ee299d51c20c	released	mirna_swap_dr11_344_MirnaExpressionWorkflow0c219095-58a4-43bd-af32-e12959017ad3_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A201	TCGA-BH-A201-01A
71dfe67d-8ad3-4fa9-a924-304ad39c438a	TXT	TCGA-OL-A5RX-01A-11R-A28I-13	open	62267940-4078-4506-a649-a8462c4dfee3.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_131_MirnaExpression78ea3418-8a97-4307-9d6a-215801d2b502_isoform_profiling	Transcriptome Profiling	mirna_expression	352625	2018-03-20T00:53:29.024823-05:00	b23f543d6a3842ed6b365b07041dfce9	2018-09-06T13:49:20.245333-05:00	71dfe67d-8ad3-4fa9-a924-304ad39c438a	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	5e9e0ad6-da7a-41e1-975f-af189d685196	released	mirna_swap_dr11_131_MirnaExpressionWorkflow7d8ee20d-375a-4576-b9c1-645db74f25a5_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-OL-A5RX	TCGA-OL-A5RX-01A
6b8ba5ec-e2fa-4fc8-8059-f8bf33baef60	TXT	TCGA-E9-A54X-01A-11R-A25Z-13	open	ab24cb18-c79f-48f4-8eec-6164ba4b5264.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_156_MirnaExpression2d2d27e1-2a7e-4cad-985e-bcc6439e3e16_isoform_profiling	Transcriptome Profiling	mirna_expression	273189	2018-03-20T00:55:19.269833-05:00	803a3f911187b3018c3a22caf4b393d1	2018-09-06T13:49:20.245333-05:00	6b8ba5ec-e2fa-4fc8-8059-f8bf33baef60	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	3e894f76-0ab4-4858-afe9-42cac9290736	released	mirna_swap_dr11_156_MirnaExpressionWorkflow1177a26a-c2b9-4875-be86-60f38901af27_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E9-A54X	TCGA-E9-A54X-01A
